File Name,Duration,ttc,ttc2
lmykriTbncM_003206,8.5,3.6,5.0
lmykriTbncM_003407,13.8,6.6,8.0
lmykriTbncM_003894,9.5,2.9,5.2
lmykriTbncM_004162,7.1,2.6,4.6
lmykriTbncM_004234,9.5,4.4,5.9
lmykriTbncM_004330,9.6,6.5,7.7
lmykriTbncM_004427,10.1,6.8,8.1
lmykriTbncM_004634,13.8,2.7,6.3
mrIFkGZbNjc_000073,12.1,4.2,9.2
mrIFkGZbNjc_000195,7.7,7.3,7.7
mrIFkGZbNjc_000345,10.9,5.8,10.9
mrIFkGZbNjc_000455,8.9,4.6,6.3
mrIFkGZbNjc_000545,10.6,3.8,5.7
mrIFkGZbNjc_000752,11.9,5.8,7.3
mrIFkGZbNjc_000872,8.0,2.5,4.5
mrIFkGZbNjc_001133,7.9,3.3,5.2
mrIFkGZbNjc_001213,13.9,6.2,10.6
mrIFkGZbNjc_001353,4.9,4.3,4.9
mrIFkGZbNjc_001556,20.4,4.6,7.0
mrIFkGZbNjc_001761,10.9,3.0,3.9
mrIFkGZbNjc_001871,9.9,4.6,8.6
mrIFkGZbNjc_001971,12.8,7.5,9.6
mrIFkGZbNjc_002100,14.9,4.9,12.2
mrIFkGZbNjc_002430,9.9,3.3,7.5
mrIFkGZbNjc_002780,12.4,4.7,7.5
mrIFkGZbNjc_003166,10.9,4.8,6.4
mrIFkGZbNjc_003276,7.9,2.1,5.4
mrIFkGZbNjc_003577,7.9,3.6,5.5
mrIFkGZbNjc_003786,6.9,2.9,4.9
mrIFkGZbNjc_004231,9.9,1.6,3.5
mrIFkGZbNjc_004331,10.0,5.1,7.1
nADqn-DZ-Dc_000211,5.4,3.9,5.4
nADqn-DZ-Dc_000314,11.5,3.7,6.9
nADqn-DZ-Dc_000640,9.9,6.3,8.4
nADqn-DZ-Dc_000740,10.9,6.4,7.9
nADqn-DZ-Dc_000990,11.5,5.6,8.4
nHvTqyRntbY_000231,9.1,1.6,5.2
nHvTqyRntbY_000625,9.6,2.6,4.8
nHvTqyRntbY_001105,8.4,3.3,4.9
nHvTqyRntbY_002024,8.3,2.5,4.4
nHvTqyRntbY_002250,10.4,2.2,6.4
nHvTqyRntbY_002355,10.5,4.1,5.8
nHvTqyRntbY_002461,9.2,2.6,4.1
nHvTqyRntbY_002652,10.2,4.2,6.5
nHvTqyRntbY_002946,7.4,2.6,4.7
nHvTqyRntbY_003086,7.0,3.2,4.3
nHvTqyRntbY_003157,15.9,6.0,10.7
nHvTqyRntbY_003413,7.1,0.5,2.5
nHvTqyRntbY_003764,9.3,2.1,3.8
nHvTqyRntbY_003858,11.1,4.0,6.1
nHvTqyRntbY_004020,7.8,2.4,3.3
nHvTqyRntbY_004099,7.5,3.3,5.8
nHvTqyRntbY_004313,8.8,3.1,6.6
nHvTqyRntbY_004602,9.6,3.4,5.4
nHvTqyRntbY_004787,10.3,3.6,5.7
nHvTqyRntbY_005048,7.3,3.6,5.3
nHvTqyRntbY_005122,9.3,2.0,4.7
nHvTqyRntbY_005216,11.3,3.2,6.4
nHvTqyRntbY_005330,11.8,3.8,9.5
nHvTqyRntbY_005672,9.5,2.4,8.5
nvVk7L3GrJQ_000709,6.8,1.2,3.0
nvVk7L3GrJQ_000778,7.7,3.8,6.3
nvVk7L3GrJQ_001293,8.8,1.4,5.0
nvVk7L3GrJQ_001565,8.5,3.6,5.4
nvVk7L3GrJQ_001750,7.5,2.1,6.6
nvVk7L3GrJQ_001826,8.8,3.5,5.9
nvVk7L3GrJQ_001915,10.3,3.3,5.5
nvVk7L3GrJQ_002221,7.5,3.3,4.8
nvVk7L3GrJQ_002297,10.6,1.6,3.5
nvVk7L3GrJQ_002650,8.7,4.3,4.9
nvVk7L3GrJQ_002738,8.7,4.5,6.8
nvVk7L3GrJQ_002979,7.1,3.5,6.2
nvVk7L3GrJQ_003117,8.1,1.9,3.9
nvVk7L3GrJQ_003349,5.5,3.9,5.5
nvVk7L3GrJQ_003405,7.4,4.2,6.5
nvVk7L3GrJQ_003544,9.4,4.5,7.3
nvVk7L3GrJQ_003780,7.6,2.6,5.2
nvVk7L3GrJQ_004113,8.5,3.9,5.1
nvVk7L3GrJQ_004273,8.3,3.6,5.7
nvVk7L3GrJQ_004590,11.6,2.3,7.7
nvVk7L3GrJQ_004799,7.2,3.6,4.4
nvVk7L3GrJQ_005069,9.1,2.9,5.3
nvVk7L3GrJQ_005161,10.3,4.5,7.2
nvVk7L3GrJQ_005265,8.3,6.7,8.2
nvVk7L3GrJQ_005513,6.6,2.9,4.4
nvVk7L3GrJQ_005580,8.5,2.6,4.8
nvVk7L3GrJQ_005753,12.9,3.4,5.4
nvVk7L3GrJQ_005883,7.5,4.2,5.3
nvVk7L3GrJQ_005959,8.1,3.5,5.5
oZaUkhs_H-s_000295,8.9,4.8,7.3
oZaUkhs_H-s_000721,10.9,5.7,7.9
oZaUkhs_H-s_000831,9.5,3.0,4.4
oZaUkhs_H-s_001157,9.9,3.6,5.3
oZaUkhs_H-s_001257,16.9,7.8,14.7
oZaUkhs_H-s_001427,9.9,2.7,8.3
oZaUkhs_H-s_001527,14.9,5.4,8.2
oZaUkhs_H-s_001677,12.8,3.3,8.5
oZaUkhs_H-s_001806,10.9,3.9,6.9
oZaUkhs_H-s_002166,20.0,3.7,6.4
oZaUkhs_H-s_002367,11.9,3.1,9.7
oZaUkhs_H-s_002917,9.9,3.4,4.2
oZaUkhs_H-s_003568,11.9,4.9,8.8
oZaUkhs_H-s_003811,11.0,3.3,5.7
oZaUkhs_H-s_004142,13.9,4.1,8.4
oZaUkhs_H-s_004362,8.9,3.4,5.7
oZaUkhs_H-s_004452,11.0,5.4,6.7
oZaUkhs_H-s_004703,9.9,4.0,6.9
oZaUkhs_H-s_004803,10.9,3.7,5.2
oZaUkhs_H-s_004913,11.9,3.0,5.1
oZaUkhs_H-s_005033,10.1,5.5,7.5
oZaUkhs_H-s_005415,10.9,3.7,7.3
p-fBcE77G4c_000607,8.4,5.4,7.8
p-fBcE77G4c_000886,15.6,3.7,10.1
p-fBcE77G4c_001320,9.9,4.3,6.0
p-fBcE77G4c_001654,9.1,4.8,5.7
p-fBcE77G4c_001826,8.3,3.2,4.8
p-fBcE77G4c_001910,7.6,3.5,5.2
p-fBcE77G4c_001987,8.5,2.5,4.3
p-fBcE77G4c_002340,10.4,4.9,6.8
p-fBcE77G4c_002549,10.5,4.6,6.0
p-fBcE77G4c_002655,6.4,3.2,5.6
p-fBcE77G4c_002720,7.3,4.0,6.2
p-fBcE77G4c_003392,12.3,4.0,6.1
p-fBcE77G4c_003598,9.0,3.6,7.7
p-fBcE77G4c_003689,6.3,3.7,4.9
p-fBcE77G4c_004034,6.9,2.0,3.1
p-fBcE77G4c_004488,6.4,2.7,4.2
p-fBcE77G4c_004624,8.3,3.5,6.7
p-fBcE77G4c_004708,13.0,1.5,12.3
p-fBcE77G4c_005117,9.6,4.7,8.7
p-fBcE77G4c_005214,9.2,4.0,7.8
p8q77QzOdUs_000211,9.9,4.6,6.3
p8q77QzOdUs_000552,9.9,3.0,6.9
p8q77QzOdUs_000732,10.9,5.3,7.8
p8q77QzOdUs_000842,7.9,3.2,6.0
p8q77QzOdUs_000922,10.9,5.5,7.1
p8q77QzOdUs_001132,13.9,5.6,11.1
p8q77QzOdUs_001272,6.3,3.6,6.3
p8q77QzOdUs_001721,10.9,2.8,6.9
p8q77QzOdUs_003890,10.9,5.5,7.1
p8q77QzOdUs_004110,8.0,3.9,5.4
p8q77QzOdUs_004191,8.9,3.4,5.3
p8q77QzOdUs_004490,8.9,3.2,5.7
p8q77QzOdUs_004920,8.9,2.7,4.5
pOJpwWmEcFg_000281,10.7,5.6,8.1
pOJpwWmEcFg_000731,11.9,4.3,7.4
pOJpwWmEcFg_001081,9.9,2.6,6.4
pOJpwWmEcFg_001492,12.2,4.7,8.3
pOJpwWmEcFg_001728,14.5,3.4,5.9
pOJpwWmEcFg_002111,14.0,3.4,6.9
pOJpwWmEcFg_002252,9.9,2.6,5.4
pOJpwWmEcFg_002352,14.9,1.5,5.5
pOJpwWmEcFg_002862,10.7,3.2,7.8
pOJpwWmEcFg_003080,6.9,3.3,6.9
pOJpwWmEcFg_003150,9.0,3.0,6.3
pOJpwWmEcFg_004491,10.9,4.0,6.6
pOJpwWmEcFg_005037,8.9,3.1,4.9
pOJpwWmEcFg_005573,8.9,3.1,5.3
pOJpwWmEcFg_005803,10.4,5.6,8.7
pQdl0apLT70_000173,13.0,4.5,6.3
pQdl0apLT70_000575,8.8,3.8,6.5
pQdl0apLT70_000947,8.2,1.9,4.4
pQdl0apLT70_001374,7.3,2.4,5.1
pQdl0apLT70_001545,11.1,3.4,6.6
pQdl0apLT70_001657,8.7,3.8,5.5
pQdl0apLT70_001745,9.0,4.4,6.8
pQdl0apLT70_002009,10.5,5.2,6.5
pQdl0apLT70_002510,9.6,3.7,7.6
pQdl0apLT70_002924,12.0,1.0,4.5
pQdl0apLT70_003191,9.7,5.5,7.6
pQdl0apLT70_003673,9.5,3.8,5.7
pQdl0apLT70_003769,7.5,3.0,4.1
pQdl0apLT70_003935,8.5,4.4,6.4
pQdl0apLT70_004452,8.1,2.2,5.8
pQdl0apLT70_004534,6.5,2.2,3.9
pQdl0apLT70_004682,7.2,3.7,4.6
pQdl0apLT70_004755,5.4,1.8,2.9
pQdl0apLT70_004810,6.9,1.8,3.8
pQdl0apLT70_004880,9.5,2.8,3.5
pQdl0apLT70_005068,3.5,2.8,3.5
pQdl0apLT70_005211,7.9,3.6,5.1
pWZSG2cUdEo_000052,11.3,3.9,4.4
pWZSG2cUdEo_000786,12.1,3.0,8.8
pWZSG2cUdEo_000908,8.9,3.6,6.3
pWZSG2cUdEo_001139,8.1,2.8,4.8
pWZSG2cUdEo_001221,10.2,1.3,8.8
pWZSG2cUdEo_001520,10.5,3.3,9.3
pWZSG2cUdEo_001679,7.3,3.2,4.4
pWZSG2cUdEo_001889,13.8,4.6,9.4
pWZSG2cUdEo_002378,8.8,3.0,4.7
pWZSG2cUdEo_002467,6.8,2.8,6.7
pWZSG2cUdEo_002955,7.2,3.5,4.5
pWZSG2cUdEo_003028,15.6,3.3,4.0
qYonJ4w6SZs_000075,11.5,7.0,8.4
qYonJ4w6SZs_000429,12.4,4.2,9.6
qYonJ4w6SZs_000554,14.9,2.2,6.4
qYonJ4w6SZs_000704,14.7,4.7,6.8
qYonJ4w6SZs_000852,9.9,3.0,5.4
qYonJ4w6SZs_000952,11.2,2.8,6.3
qYonJ4w6SZs_001065,10.3,3.9,5.6
qYonJ4w6SZs_001169,11.8,4.2,7.7
qYonJ4w6SZs_001288,17.7,4.6,16.7
qYonJ4w6SZs_003595,9.4,4.6,8.6
qYonJ4w6SZs_003872,14.2,8.4,10.9
qYonJ4w6SZs_004015,9.5,3.1,6.7
qYonJ4w6SZs_004111,10.4,3.0,6.4
qYonJ4w6SZs_004216,11.2,3.5,6.5
qYonJ4w6SZs_004637,9.5,4.8,6.0
qYonJ4w6SZs_005555,8.9,2.4,4.3
qYonJ4w6SZs_005645,7.8,3.0,4.9
qzMjfBx1KI0_000167,14.5,8.6,11.0
qzMjfBx1KI0_000509,9.3,2.4,5.9
qzMjfBx1KI0_000716,7.5,2.1,4.9
qzMjfBx1KI0_000882,11.1,8.6,10.7
qzMjfBx1KI0_000994,10.4,3.5,6.2
qzMjfBx1KI0_001099,15.9,3.5,9.5
qzMjfBx1KI0_001259,15.5,3.7,5.9
qzMjfBx1KI0_001586,11.2,2.9,5.6
qzMjfBx1KI0_002010,9.8,2.5,4.4
qzMjfBx1KI0_002109,11.7,3.4,5.3
qzMjfBx1KI0_002227,9.6,6.1,8.4
qzMjfBx1KI0_002409,6.5,2.1,4.3
qzMjfBx1KI0_002692,9.2,1.4,9.2
qzMjfBx1KI0_003477,9.6,3.5,5.8
qzMjfBx1KI0_003697,8.7,4.0,6.6
qzMjfBx1KI0_003786,11.2,3.7,7.7
qzMjfBx1KI0_003899,8.1,1.2,3.7
qzMjfBx1KI0_003981,13.6,4.1,12.4
qzMjfBx1KI0_004118,7.8,0.9,2.1
qzMjfBx1KI0_004197,9.4,4.2,6.2
qzMjfBx1KI0_004884,11.5,4.9,7.4
qzMjfBx1KI0_005000,12.2,3.7,4.2
qzMjfBx1KI0_005123,7.7,3.3,5.9
qzMjfBx1KI0_005285,9.0,2.4,6.7
qzMjfBx1KI0_005376,6.8,0.8,3.0
qzMjfBx1KI0_005498,13.1,0.5,10.3
qzMjfBx1KI0_005715,13.1,5.9,9.9
r6_ZhT7rmhM_000200,12.3,4.7,6.7
r6_ZhT7rmhM_000436,7.5,6.3,7.5
r6_ZhT7rmhM_000710,10.2,2.7,4.6
r6_ZhT7rmhM_000942,11.7,3.7,7.9
r6_ZhT7rmhM_001258,8.7,3.6,5.5
r6_ZhT7rmhM_001346,4.5,3.6,4.5
r6_ZhT7rmhM_001616,10.7,2.7,5.8
r6_ZhT7rmhM_001797,9.7,4.8,7.5
r6_ZhT7rmhM_002002,10.0,4.2,6.3
r6_ZhT7rmhM_002103,9.6,4.8,6.6
r6_ZhT7rmhM_002652,14.4,1.9,5.6
r6_ZhT7rmhM_002951,6.1,3.8,5.9
r6_ZhT7rmhM_003060,10.5,4.3,6.4
r6_ZhT7rmhM_003295,8.7,2.6,4.8
r6_ZhT7rmhM_003383,9.7,3.2,5.8
r6_ZhT7rmhM_003566,10.1,3.9,7.2
r6_ZhT7rmhM_003846,14.6,3.8,7.2
r6_ZhT7rmhM_004220,7.0,1.5,3.0
r6_ZhT7rmhM_004291,3.3,2.0,3.3
r6_ZhT7rmhM_004423,8.3,4.2,6.1
r6_ZhT7rmhM_004615,8.2,4.0,5.2
r6_ZhT7rmhM_004698,10.8,6.8,8.9
r6_ZhT7rmhM_004996,12.7,7.7,9.7
ruiSuGHJf6Q_000371,10.9,3.5,5.8
ruiSuGHJf6Q_000631,13.9,5.1,9.8
ruiSuGHJf6Q_000881,13.9,7.4,12.0
ruiSuGHJf6Q_001231,10.9,5.5,6.8
ruiSuGHJf6Q_001641,14.9,9.9,11.6
ruiSuGHJf6Q_001791,9.9,7.1,9.8
ruiSuGHJf6Q_001891,12.5,4.4,7.4
ruiSuGHJf6Q_002017,13.9,3.9,12.7
ruiSuGHJf6Q_002157,9.9,5.7,7.0
ruiSuGHJf6Q_002257,9.9,3.7,6.0
ruiSuGHJf6Q_002357,8.9,3.3,5.8
ruiSuGHJf6Q_002447,13.9,7.4,11.0
ruiSuGHJf6Q_002761,12.7,3.2,10.2
ruiSuGHJf6Q_003219,15.9,6.4,14.7
ruiSuGHJf6Q_003379,7.8,3.0,6.1
ruiSuGHJf6Q_003458,16.0,4.1,6.5
ruiSuGHJf6Q_003619,11.9,6.3,8.3
ruiSuGHJf6Q_004209,8.9,3.4,6.5
ruiSuGHJf6Q_004299,8.9,3.0,6.5
ruiSuGHJf6Q_004389,8.9,3.3,6.0
ruiSuGHJf6Q_004560,9.9,3.6,5.7
ruiSuGHJf6Q_004660,8.9,4.2,5.2
sUbP4j8rAic_000282,9.9,3.3,6.8
sUbP4j8rAic_000382,10.0,4.0,9.9
sUbP4j8rAic_000483,11.6,3.1,6.3
sUbP4j8rAic_000600,9.9,4.0,7.5
sUbP4j8rAic_000700,11.9,3.0,7.7
sUbP4j8rAic_000930,11.9,5.0,5.8
sUbP4j8rAic_001340,10.9,4.0,8.5
sUbP4j8rAic_001693,12.5,3.9,8.9
sUbP4j8rAic_001819,10.8,6.5,9.1
sUbP4j8rAic_001928,10.9,5.0,9.5
sUbP4j8rAic_002517,8.9,3.1,4.9
sUbP4j8rAic_002607,12.5,3.6,6.9
sUbP4j8rAic_002733,10.5,2.6,5.1
sUbP4j8rAic_002839,14.9,3.8,7.5
sUbP4j8rAic_002989,10.9,3.0,5.6
sUbP4j8rAic_004629,10.9,5.2,8.5
sUbP4j8rAic_004829,9.9,3.5,7.5
sUbP4j8rAic_004929,9.9,4.7,6.8
sUbP4j8rAic_005313,8.9,4.7,7.0
sUbP4j8rAic_005403,6.9,3.3,4.8
sUbP4j8rAic_005558,19.9,9.3,12.2
sUbP4j8rAic_005758,12.1,3.3,8.9
sdqIDbZJfy0_000075,10.5,5.3,6.9
sdqIDbZJfy0_000181,10.9,4.9,7.3
sdqIDbZJfy0_000291,13.9,4.0,10.4
sdqIDbZJfy0_000431,9.9,4.3,6.5
sdqIDbZJfy0_000531,15.3,4.2,7.1
sdqIDbZJfy0_000685,10.3,9.1,10.3
sdqIDbZJfy0_000947,12.0,2.5,10.2
sdqIDbZJfy0_001298,8.1,4.0,5.6
sdqIDbZJfy0_001491,18.7,3.2,6.4
sdqIDbZJfy0_001679,16.6,3.8,8.3
sdqIDbZJfy0_002086,11.7,2.8,7.1
sdqIDbZJfy0_002204,13.2,5.7,7.5
sdqIDbZJfy0_002451,9.9,3.5,5.4
sdqIDbZJfy0_002551,8.6,2.3,4.7
sdqIDbZJfy0_002638,9.9,3.8,5.6
sdqIDbZJfy0_002738,7.2,2.3,4.8
sdqIDbZJfy0_003077,12.0,5.1,7.4
sdqIDbZJfy0_003353,14.7,2.9,4.7
sdqIDbZJfy0_003501,14.0,3.5,5.9
sdqIDbZJfy0_003642,8.9,2.2,4.4
sdqIDbZJfy0_003732,9.9,5.1,7.6
sdqIDbZJfy0_004900,11.9,3.7,7.7
sdqIDbZJfy0_005020,8.9,2.8,5.6
sdqIDbZJfy0_005110,8.9,2.9,6.2
sdqIDbZJfy0_005200,12.4,4.1,6.4
sdqIDbZJfy0_005607,9.1,3.7,5.5
t4Cvbdtebk0_000075,11.9,6.5,10.9
t4Cvbdtebk0_000445,15.9,4.2,13.4
t4Cvbdtebk0_000605,7.9,3.9,6.4
t4Cvbdtebk0_000685,11.1,6.5,11.1
t4Cvbdtebk0_000797,9.9,4.3,7.6
t4Cvbdtebk0_000897,9.8,3.9,7.0
t4Cvbdtebk0_000996,12.4,5.7,7.6
t4Cvbdtebk0_001385,8.7,3.0,5.8
t4Cvbdtebk0_001473,8.2,3.3,8.2
t4Cvbdtebk0_001579,8.3,2.5,6.6
t4Cvbdtebk0_001663,8.5,4.9,7.1
t4Cvbdtebk0_001749,7.9,3.9,5.7
t4Cvbdtebk0_002882,12.1,3.7,6.0
t4Cvbdtebk0_003096,12.8,4.2,9.3
t4Cvbdtebk0_003935,10.9,4.3,6.9
t4Cvbdtebk0_004045,16.9,5.5,8.2
t4Cvbdtebk0_004664,12.9,3.7,8.6
t_bCDlNOhJc_000075,11.5,5.2,6.3
t_bCDlNOhJc_000191,14.9,5.2,9.4
t_bCDlNOhJc_000521,10.9,5.6,8.1
t_bCDlNOhJc_000982,11.9,4.6,8.9
t_bCDlNOhJc_001102,13.9,4.3,10.3
t_bCDlNOhJc_001242,14.9,7.0,12.3
t_bCDlNOhJc_001392,9.9,5.6,7.8
t_bCDlNOhJc_001632,10.9,3.1,7.8
t_bCDlNOhJc_001742,24.5,17.6,21.3
t_bCDlNOhJc_002052,14.0,5.3,7.4
t_bCDlNOhJc_002703,14.9,6.7,10.1
t_bCDlNOhJc_003815,9.7,5.1,8.7
t_bCDlNOhJc_004165,9.9,3.5,6.8
t_bCDlNOhJc_004876,19.1,8.8,10.2
t_bCDlNOhJc_005401,11.9,4.6,5.8
t_bCDlNOhJc_005521,11.9,3.1,8.1
u33fdjUY_Iw_000214,12.2,3.3,10.7
u33fdjUY_Iw_000529,21.8,3.3,4.3
u33fdjUY_Iw_000748,10.2,3.4,7.2
u33fdjUY_Iw_000951,11.9,5.0,8.5
u33fdjUY_Iw_001071,11.0,5.9,9.1
u33fdjUY_Iw_001182,11.1,4.9,11.1
u33fdjUY_Iw_001593,8.8,3.1,4.7
u33fdjUY_Iw_001682,6.3,4.3,6.3
u33fdjUY_Iw_002425,8.5,3.0,4.8
u33fdjUY_Iw_002921,9.9,4.6,8.2
u33fdjUY_Iw_003021,9.9,4.0,8.0
u33fdjUY_Iw_003121,10.6,7.0,8.0
u33fdjUY_Iw_004509,11.1,5.2,7.2
u33fdjUY_Iw_004621,11.3,3.8,5.8
u33fdjUY_Iw_004735,7.8,4.7,6.4
u33fdjUY_Iw_004814,8.3,2.3,5.8
u33fdjUY_Iw_004959,14.6,3.3,4.6
u33fdjUY_Iw_006176,20.5,2.1,3.8
uFwnmh0GpBo_000075,10.5,4.4,6.4
uFwnmh0GpBo_000181,10.9,2.8,7.2
uFwnmh0GpBo_000491,14.9,3.4,9.9
uFwnmh0GpBo_000641,9.9,3.6,5.7
uFwnmh0GpBo_000741,10.0,3.6,7.2
uFwnmh0GpBo_000842,11.9,4.5,6.9
uFwnmh0GpBo_000962,11.9,8.4,9.3
uFwnmh0GpBo_001082,14.9,4.7,8.9
uFwnmh0GpBo_001332,8.9,4.0,5.8
uFwnmh0GpBo_001812,11.4,2.3,9.1
uFwnmh0GpBo_002118,10.9,3.6,7.4
uFwnmh0GpBo_002228,15.9,4.2,9.2
uFwnmh0GpBo_002388,14.0,4.4,6.9
uFwnmh0GpBo_002669,11.9,2.8,6.7
uFwnmh0GpBo_002789,12.0,6.7,7.8
uFwnmh0GpBo_002910,11.5,4.9,8.7
uFwnmh0GpBo_003116,12.0,4.3,7.1
uFwnmh0GpBo_003237,9.9,3.4,5.8
uFwnmh0GpBo_003487,10.9,6.1,7.5
uFwnmh0GpBo_004259,10.9,4.9,6.3
uFwnmh0GpBo_004369,11.9,6.4,9.5
uFwnmh0GpBo_004609,9.9,3.9,4.9
uFwnmh0GpBo_004859,11.9,4.6,8.2
uFwnmh0GpBo_005089,15.0,8.6,12.8
uFwnmh0GpBo_005240,15.9,8.3,11.1
uFwnmh0GpBo_005490,9.9,4.9,7.0
uFwnmh0GpBo_005590,11.9,4.7,9.4
uO2zGO5ydBc_000388,7.0,0.8,3.1
uO2zGO5ydBc_000680,9.2,2.6,5.9
uO2zGO5ydBc_000773,7.6,3.2,4.7
uO2zGO5ydBc_000850,5.5,3.5,5.1
uO2zGO5ydBc_001091,10.2,4.8,8.7
uO2zGO5ydBc_001446,11.2,2.4,5.2
uO2zGO5ydBc_001658,12.5,5.7,9.8
uO2zGO5ydBc_001888,8.9,2.6,4.9
uO2zGO5ydBc_002156,11.5,5.4,8.4
uO2zGO5ydBc_002720,10.0,3.9,6.1
uO2zGO5ydBc_002821,8.7,3.5,5.1
uO2zGO5ydBc_002909,19.3,9.0,17.1
uO2zGO5ydBc_003462,9.0,1.4,5.8
uO2zGO5ydBc_003553,9.8,4.4,7.6
uO2zGO5ydBc_003652,7.3,3.3,5.2
uO2zGO5ydBc_003873,8.8,2.7,6.7
uO2zGO5ydBc_004139,8.2,5.2,6.0
uO2zGO5ydBc_004319,13.4,4.0,8.8
uO2zGO5ydBc_004454,8.9,2.4,5.9
uO2zGO5ydBc_004544,8.0,3.7,4.9
uO2zGO5ydBc_004785,8.7,5.3,7.7
uO2zGO5ydBc_004873,8.2,2.7,5.9
uO2zGO5ydBc_005037,9.0,3.7,6.2
ujVRDgGVzlQ_000335,14.5,2.7,4.1
ujVRDgGVzlQ_000481,12.0,5.6,7.5
ujVRDgGVzlQ_001536,4.3,3.1,4.3
ujVRDgGVzlQ_001733,10.1,4.5,7.2
ujVRDgGVzlQ_001835,10.1,2.9,7.2
ujVRDgGVzlQ_002150,7.1,1.9,3.3
ujVRDgGVzlQ_002470,6.0,3.8,5.9
ujVRDgGVzlQ_003142,6.7,2.9,4.9
ujVRDgGVzlQ_003210,10.2,8.9,10.1
ujVRDgGVzlQ_003313,12.3,5.6,7.2
ujVRDgGVzlQ_003627,10.9,4.2,9.1
ujVRDgGVzlQ_003896,9.0,4.6,5.8
ujVRDgGVzlQ_004099,14.2,6.3,14.2
ujVRDgGVzlQ_004292,7.3,1.9,2.9
ujVRDgGVzlQ_004366,12.2,6.2,7.4
ujVRDgGVzlQ_004489,10.1,3.8,7.1
ujVRDgGVzlQ_004954,10.7,5.1,7.5
ujVRDgGVzlQ_005062,6.0,4.6,5.9
ujVRDgGVzlQ_005196,5.6,3.2,5.3
ujVRDgGVzlQ_005345,6.1,2.2,4.5
ujVRDgGVzlQ_005407,7.2,1.9,5.7
ujVRDgGVzlQ_005856,12.0,3.8,6.5
vZSr9dhRxlE_000052,12.2,3.1,7.0
vZSr9dhRxlE_000335,14.4,6.3,13.0
vZSr9dhRxlE_000763,6.4,1.9,4.1
vZSr9dhRxlE_000828,9.6,1.8,5.2
vZSr9dhRxlE_001031,7.6,2.9,5.8
vZSr9dhRxlE_002047,8.4,3.7,5.5
vZSr9dhRxlE_002331,10.1,2.7,4.7
vZSr9dhRxlE_002644,10.5,4.8,6.7
vZSr9dhRxlE_003450,15.9,6.1,7.8
vZSr9dhRxlE_003610,29.0,3.0,6.0
vZSr9dhRxlE_004031,10.9,3.8,6.1
vZSr9dhRxlE_004142,7.6,2.7,5.3
vZSr9dhRxlE_004662,9.5,4.3,6.8
vZSr9dhRxlE_004758,9.2,2.6,5.6
vdLn-qswnRo_000051,10.5,2.7,4.4
vdLn-qswnRo_000403,6.4,3.6,6.3
vdLn-qswnRo_000468,13.5,2.6,6.1
vdLn-qswnRo_000678,10.5,0.1,1.5
vdLn-qswnRo_000951,9.6,6.5,7.7
vdLn-qswnRo_001048,9.9,3.7,6.8
vdLn-qswnRo_001611,9.5,3.9,5.8
vdLn-qswnRo_001847,10.1,4.4,6.5
vdLn-qswnRo_001949,10.0,4.1,7.7
vdLn-qswnRo_002050,10.1,2.7,5.0
vdLn-qswnRo_002152,5.8,1.7,4.1
vdLn-qswnRo_002571,12.4,2.9,7.9
vdLn-qswnRo_002696,7.2,3.2,5.4
vdLn-qswnRo_002769,13.1,5.4,10.1
vdLn-qswnRo_003795,8.9,2.6,5.1
vdLn-qswnRo_003885,10.4,2.9,4.4
vdLn-qswnRo_004096,6.8,3.1,6.0
vdLn-qswnRo_004490,20.8,5.9,9.7
vdLn-qswnRo_005153,7.7,3.6,6.3
vdLn-qswnRo_005373,12.3,2.7,7.0
vdLn-qswnRo_005497,6.8,3.1,5.3
vdLn-qswnRo_005566,7.5,1.6,3.8
vdLn-qswnRo_005895,8.8,1.7,4.5
xToi8YVZM8o_000076,15.4,9.9,11.8
xToi8YVZM8o_000231,10.9,4.8,7.9
xToi8YVZM8o_000690,11.9,5.4,7.8
xToi8YVZM8o_000810,14.0,4.2,10.8
xToi8YVZM8o_001851,14.9,4.2,9.5
xToi8YVZM8o_004022,8.8,3.6,6.6
xVfPBzDnI2Q_000062,5.2,3.2,5.1
xVfPBzDnI2Q_000222,15.9,8.5,10.9
xVfPBzDnI2Q_000482,10.6,2.1,4.3
xVfPBzDnI2Q_000589,9.6,2.5,5.4
xVfPBzDnI2Q_000760,7.9,2.5,4.9
xVfPBzDnI2Q_000911,8.0,2.6,5.3
xVfPBzDnI2Q_001384,6.9,1.5,3.3
xVfPBzDnI2Q_001529,7.6,3.2,4.6
xVfPBzDnI2Q_001710,7.8,3.6,5.5
xVfPBzDnI2Q_002001,9.9,3.5,5.2
xVfPBzDnI2Q_002101,12.7,2.5,5.9
xVfPBzDnI2Q_002422,9.7,4.7,6.7
xVfPBzDnI2Q_002520,9.2,1.6,3.9
xVfPBzDnI2Q_002752,4.9,4.0,4.9
xVfPBzDnI2Q_002898,9.2,3.4,5.1
xVfPBzDnI2Q_002991,13.8,6.3,7.9
xVfPBzDnI2Q_003130,8.8,3.2,5.1
xVfPBzDnI2Q_003219,10.1,2.5,5.7
xVfPBzDnI2Q_003321,10.9,2.3,7.1
xVfPBzDnI2Q_003431,7.8,3.9,6.1
xVfPBzDnI2Q_003780,9.0,3.8,5.8
xVfPBzDnI2Q_004612,7.5,2.7,5.1
xVfPBzDnI2Q_004688,8.6,5.4,6.7
